3D,7D,5C,10C,KC,270
3D,7D,5C,JC,QC,270
3D,7D,5C,JC,KC,270
3D,7D,5C,QC,KC,270
3D,7D,6C,7C,8C,180
3D,7D,6C,7C,9C,180
3D,7D,6C,7C,10C,180
3D,7D,6C,7C,JC,180
3D,7D,6C,7C,QC,180
3D,7D,6C,7C,KC,180
3D,7D,6C,8C,9C,270
3D,7D,6C,8C,10C,270
3D,7D,6C,8C,JC,270
3D,7D,6C,8C,QC,270
3D,7D,6C,8C,KC,270
3D,7D,6C,9C,10C,270
3D,7D,6C,9C,JC,270
3D,7D,6C,9C,QC,270
3D,7D,6C,9C,KC,270
3D,7D,6C,10C,JC,270
3D,7D,6C,10C,QC,270
3D,7D,6C,10C,KC,270
3D,7D,6C,JC,QC,270
3D,7D,6C,JC,KC,270
3D,7D,6C,QC,KC,270
3D,7D,7C,8C,9C,180
3D,7D,7C,8C,10C,180
3D,7D,7C,8C,JC,180
3D,7D,7C,8C,QC,180
3D,7D,7C,8C,KC,180
3D,7D,7C,9C,10C,180
3D,7D,7C,9C,JC,180
3D,7D,7C,9C,QC,180
3D,7D,7C,9C,KC,180
3D,7D,7C,10C,JC,180
3D,7D,7C,10C,QC,180
3D,7D,7C,10C,KC,180
3D,7D,7C,JC,QC,180
3D,7D,7C,JC,KC,180
3D,7D,7C,QC,KC,180
3D,7D,8C,9C,10C,270
3D,7D,8C,9C,JC,270
3D,7D,8C,9C,QC,270
3D,7D,8C,9C,KC,270
3D,7D,8C,10C,JC,270
3D,7D,8C,10C,QC,270
3D,7D,8C,10C,KC,270
3D,7D,8C,JC,QC,270
3D,7D,8C,JC,KC,270
3D,7D,8C,QC,KC,270
3D,7D,9C,10C,JC,270
3D,7D,9C,10C,QC,270
3D,7D,9C,10C,KC,270
3D,7D,9C,JC,QC,270
3D,7D,9C,JC,KC,270
3D,7D,9C,QC,KC,270
3D,7D,10C,JC,QC,270
3D,7D,10C,JC,KC,270
3D,7D,10C,QC,KC,270
3D,7D,JC,QC,KC,270
3D,8D,AC,2C,3C,180
3D,8D,AC,2C,4C,270
3D,8D,AC,2C,5C,270
3D,8D,AC,2C,6C,270
3D,8D,AC,2C,7C,270
3D,8D,AC,2C,8C,180
3D,8D,AC,2C,9C,270
3D,8D,AC,2C,10C,270
3D,8D,AC,2C,JC,270
3D,8D,AC,2C,QC,270
3D,8D,AC,2C,KC,270
3D,8D,AC,3C,4C,180
3D,8D,AC,3C,5C,180
3D,8D,AC,3C,6C,180
3D,8D,AC,3C,7C,180
3D,8D,AC,3C,8C,108
3D,8D,AC,3C,9C,180
3D,8D,AC,3C,10C,180
3D,8D,AC,3C,JC,180
3D,8D,AC,3C,QC,180
3D,8D,AC,3C,KC,180
3D,8D,AC,4C,5C,270
3D,8D,AC,4C,6C,270
3D,8D,AC,4C,7C,270
3D,8D,AC,4C,8C,180
3D,8D,AC,4C,9C,270
3D,8D,AC,4C,10C,270
3D,8D,AC,4C,JC,270
3D,8D,AC,4C,QC,270
3D,8D,AC,4C,KC,270
3D,8D,AC,5C,6C,270
3D,8D,AC,5C,7C,270
3D,8D,AC,5C,8C,180
3D,8D,AC,5C,9C,270
3D,8D,AC,5C,10C,270
3D,8D,AC,5C,JC,270
3D,8D,AC,5C,QC,270
3D,8D,AC,5C,KC,270
3D,8D,AC,6C,7C,270
3D,8D,AC,6C,8C,180
3D,8D,AC,6C,9C,270
3D,8D,AC,6C,10C,270
3D,8D,AC,6C,JC,270
3D,8D,AC,6C,QC,270
3D,8D,AC,6C,KC,270
3D,8D,AC,7C,8C,180
3D,8D,AC,7C,9C,270
3D,8D,AC,7C,10C,270
3D,8D,AC,7C,JC,270
3D,8D,AC,7C,QC,270
3D,8D,AC,7C,KC,270
3D,8D,AC,8C,9C,180
3D,8D,AC,8C,10C,180
3D,8D,AC,8C,JC,180
3D,8D,AC,8C,QC,180
3D,8D,AC,8C,KC,180
3D,8D,AC,9C,10C,270
3D,8D,AC,9C,JC,270
3D,8D,AC,9C,QC,270
3D,8D,AC,9C,KC,270
3D,8D,AC,10C,JC,270
3D,8D,AC,10C,QC,270
3D,8D,AC,10C,KC,270
3D,8D,AC,JC,QC,270
3D,8D,AC,JC,KC,270
3D,8D,AC,QC,KC,270
3D,8D,2C,3C,4C,180
3D,8D,2C,3C,5C,180
3D,8D,2C,3C,6C,180
3D,8D,2C,3C,7C,180
3D,8D,2C,3C,8C,108
3D,8D,2C,3C,9C,180
3D,8D,2C,3C,10C,180
3D,8D,2C,3C,JC,180
3D,8D,2C,3C,QC,180
3D,8D,2C,3C,KC,180
3D,8D,2C,4C,5C,270
3D,8D,2C,4C,6C,270
3D,8D,2C,4C,7C,270
3D,8D,2C,4C,8C,180
3D,8D,2C,4C,9C,270
3D,8D,2C,4C,10C,270
3D,8D,2C,4C,JC,270
3D,8D,2C,4C,QC,270
3D,8D,2C,4C,KC,270
3D,8D,2C,5C,6C,270
3D,8D,2C,5C,7C,270
3D,8D,2C,5C,8C,180
3D,8D,2C,5C,9C,270
3D,8D,2C,5C,10C,270
3D,8D,2C,5C,JC,270
3D,8D,2C,5C,QC,270
3D,8D,2C,5C,KC,270
3D,8D,2C,6C,7C,270
3D,8D,2C,6C,8C,180
3D,8D,2C,6C,9C,270
3D,8D,2C,6C,10C,270
3D,8D,2C,6C,JC,270
3D,8D,2C,6C,QC,270
3D,8D,2C,6C,KC,270
3D,8D,2C,7C,8C,180
3D,8D,2C,7C,9C,270
3D,8D,2C,7C,10C,270
3D,8D,2C,7C,JC,270
3D,8D,2C,7C,QC,270
3D,8D,2C,7C,KC,270
3D,8D,2C,8C,9C,180
3D,8D,2C,8C,10C,180
3D,8D,2C,8C,JC,180
3D,8D,2C,8C,QC,180
3D,8D,2C,8C,KC,180
3D,8D,2C,9C,10C,270
3D,8D,2C,9C,JC,270
3D,8D,2C,9C,QC,270
3D,8D,2C,9C,KC,270
3D,8D,2C,10C,JC,270
3D,8D,2C,10C,QC,270
3D,8D,2C,10C,KC,270
3D,8D,2C,JC,QC,270
3D,8D,2C,JC,KC,270
3D,8D,2C,QC,KC,270
3D,8D,3C,4C,5C,180
3D,8D,3C,4C,6C,180
3D,8D,3C,4C,7C,180
3D,8D,3C,4C,8C,108
3D,8D,3C,4C,9C,180
3D,8D,3C,4C,10C,180
3D,8D,3C,4C,JC,180
3D,8D,3C,4C,QC,180
3D,8D,3C,4C,KC,180
3D,8D,3C,5C,6C,180
3D,8D,3C,5C,7C,180
3D,8D,3C,5C,8C,108
3D,8D,3C,5C,9C,180
3D,8D,3C,5C,10C,180
3D,8D,3C,5C,JC,180
3D,8D,3C,5C,QC,180
3D,8D,3C,5C,KC,180
3D,8D,3C,6C,7C,180
3D,8D,3C,6C,8C,108
3D,8D,3C,6C,9C,180
3D,8D,3C,6C,10C,180
3D,8D,3C,6C,JC,180
3D,8D,3C,6C,QC,180
3D,8D,3C,6C,KC,180
3D,8D,3C,7C,8C,108
3D,8D,3C,7C,9C,180
3D,8D,3C,7C,10C,180
3D,8D,3C,7C,JC,180
3D,8D,3C,7C,QC,180
3D,8D,3C,7C,KC,180
3D,8D,3C,8C,9C,108
3D,8D,3C,8C,10C,108
3D,8D,3C,8C,JC,108
3D,8D,3C,8C,QC,108
3D,8D,3C,8C,KC,108
3D,8D,3C,9C,10C,180
3D,8D,3C,9C,JC,180
3D,8D,3C,9C,QC,180
3D,8D,3C,9C,KC,180
3D,8D,3C,10C,JC,180
3D,8D,3C,10C,QC,180
3D,8D,3C,10C,KC,180
3D,8D,3C,JC,QC,180
3D,8D,3C,JC,KC,180
3D,8D,3C,QC,KC,180
3D,8D,4C,5C,6C,270
3D,8D,4C,5C,7C,270
3D,8D,4C,5C,8C,180
3D,8D,4C,5C,9C,270
3D,8D,4C,5C,10C,270
3D,8D,4C,5C,JC,270
3D,8D,4C,5C,QC,270
3D,8D,4C,5C,KC,270
3D,8D,4C,6C,7C,270
3D,8D,4C,6C,8C,180
3D,8D,4C,6C,9C,270
3D,8D,4C,6C,10C,270
3D,8D,4C,6C,JC,270
3D,8D,4C,6C,QC,270
3D,8D,4C,6C,KC,270
3D,8D,4C,7C,8C,180
3D,8D,4C,7C,9C,270
3D,8D,4C,7C,10C,270
3D,8D,4C,7C,JC,270
3D,8D,4C,7C,QC,270
3D,8D,4C,7C,KC,270
3D,8D,4C,8C,9C,180
3D,8D,4C,8C,10C,180
3D,8D,4C,8C,JC,180
3D,8D,4C,8C,QC,180
3D,8D,4C,8C,KC,180
3D,8D,4C,9C,10C,270
3D,8D,4C,9C,JC,270
3D,8D,4C,9C,QC,270
3D,8D,4C,9C,KC,270
3D,8D,4C,10C,JC,270
3D,8D,4C,10C,QC,270
3D,8D,4C,10C,KC,270
3D,8D,4C,JC,QC,270
3D,8D,4C,JC,KC,270
3D,8D,4C,QC,KC,270
3D,8D,5C,6C,7C,270
3D,8D,5C,6C,8C,180
3D,8D,5C,6C,9C,270
3D,8D,5C,6C,10C,270
3D,8D,5C,6C,JC,270
3D,8D,5C,6C,QC,270
3D,8D,5C,6C,KC,270
3D,8D,5C,7C,8C,180
3D,8D,5C,7C,9C,270
3D,8D,5C,7C,10C,270
3D,8D,5C,7C,JC,270
3D,8D,5C,7C,QC,270
3D,8D,5C,7C,KC,270
3D,8D,5C,8C,9C,180
3D,8D,5C,8C,10C,180
3D,8D,5C,8C,JC,180
3D,8D,5C,8C,QC,180
3D,8D,5C,8C,KC,180
3D,8D,5C,9C,10C,270
3D,8D,5C,9C,JC,270
3D,8D,5C,9C,QC,270
3D,8D,5C,9C,KC,270
3D,8D,5C,10C,JC,270
3D,8D,5C,10C,QC,270
3D,8D,5C,10C,KC,270
3D,8D,5C,JC,QC,270
3D,8D,5C,JC,KC,270
3D,8D,5C,QC,KC,270
3D,8D,6C,7C,8C,180
3D,8D,6C,7C,9C,270
3D,8D,6C,7C,10C,270
3D,8D,6C,7C,JC,270
3D,8D,6C,7C,QC,270
3D,8D,6C,7C,KC,270
3D,8D,6C,8C,9C,180
3D,8D,6C,8C,10C,180
3D,8D,6C,8C,JC,180
3D,8D,6C,8C,QC,180
3D,8D,6C,8C,KC,180
3D,8D,6C,9C,10C,270
3D,8D,6C,9C,JC,270
3D,8D,6C,9C,QC,270
3D,8D,6C,9C,KC,270
3D,8D,6C,10C,JC,270
3D,8D,6C,10C,QC,270
3D,8D,6C,10C,KC,270
3D,8D,6C,JC,QC,270
3D,8D,6C,JC,KC,270
3D,8D,6C,QC,KC,270
3D,8D,7C,8C,9C,180
3D,8D,7C,8C,10C,180
3D,8D,7C,8C,JC,180
3D,8D,7C,8C,QC,180
3D,8D,7C,8C,KC,180
3D,8D,7C,9C,10C,270
3D,8D,7C,9C,JC,270
3D,8D,7C,9C,QC,270
3D,8D,7C,9C,KC,270
3D,8D,7C,10C,JC,270
3D,8D,7C,10C,QC,270
3D,8D,7C,10C,KC,270
3D,8D,7C,JC,QC,270
3D,8D,7C,JC,KC,270
3D,8D,7C,QC,KC,270
3D,8D,8C,9C,10C,180
3D,8D,8C,9C,JC,180
3D,8D,8C,9C,QC,180
3D,8D,8C,9C,KC,180
3D,8D,8C,10C,JC,180
3D,8D,8C,10C,QC,180
3D,8D,8C,10C,KC,180
3D,8D,8C,JC,QC,180
3D,8D,8C,JC,KC,180
3D,8D,8C,QC,KC,180
3D,8D,9C,10C,JC,270
3D,8D,9C,10C,QC,270
3D,8D,9C,10C,KC,270
3D,8D,9C,JC,QC,270
3D,8D,9C,JC,KC,270
3D,8D,9C,QC,KC,270
3D,8D,10C,JC,QC,270
3D,8D,10C,JC,KC,270
3D,8D,10C,QC,KC,270
3D,8D,JC,QC,KC,270
3D,9D,AC,2C,3C,180
3D,9D,AC,2C,4C,270
3D,9D,AC,2C,5C,270
3D,9D,AC,2C,6C,270
3D,9D,AC,2C,7C,270
3D,9D,AC,2C,8C,270
3D,9D,AC,2C,9C,180
3D,9D,AC,2C,10C,270
3D,9D,AC,2C,JC,270
3D,9D,AC,2C,QC,270
3D,9D,AC,2C,KC,270
3D,9D,AC,3C,4C,180
3D,9D,AC,3C,5C,180
3D,9D,AC,3C,6C,180
3D,9D,AC,3C,7C,180
3D,9D,AC,3C,8C,180
3D,9D,AC,3C,9C,108
3D,9D,AC,3C,10C,180
3D,9D,AC,3C,JC,180
3D,9D,AC,3C,QC,180
3D,9D,AC,3C,KC,180
3D,9D,AC,4C,5C,270
3D,9D,AC,4C,6C,270
3D,9D,AC,4C,7C,270
3D,9D,AC,4C,8C,270
3D,9D,AC,4C,9C,180
3D,9D,AC,4C,10C,270
3D,9D,AC,4C,JC,270
3D,9D,AC,4C,QC,270
3D,9D,AC,4C,KC,270
3D,9D,AC,5C,6C,270
3D,9D,AC,5C,7C,270
3D,9D,AC,5C,8C,270
3D,9D,AC,5C,9C,180
3D,9D,AC,5C,10C,270
3D,9D,AC,5C,JC,270
3D,9D,AC,5C,QC,270
3D,9D,AC,5C,KC,270
3D,9D,AC,6C,7C,270
3D,9D,AC,6C,8C,270
3D,9D,AC,6C,9C,180
3D,9D,AC,6C,10C,270
3D,9D,AC,6C,JC,270
3D,9D,AC,6C,QC,270
3D,9D,AC,6C,KC,270
3D,9D,AC,7C,8C,270
3D,9D,AC,7C,9C,180
3D,9D,AC,7C,10C,270
3D,9D,AC,7C,JC,270
3D,9D,AC,7C,QC,270
3D,9D,AC,7C,KC,270
3D,9D,AC,8C,9C,180
3D,9D,AC,8C,10C,270
3D,9D,AC,8C,JC,270
3D,9D,AC,8C,QC,270
3D,9D,AC,8C,KC,270
3D,9D,AC,9C,10C,180
3D,9D,AC,9C,JC,180
3D,9D,AC,9C,QC,180
3D,9D,AC,9C,KC,180
3D,9D,AC,10C,JC,270
3D,9D,AC,10C,QC,270
3D,9D,AC,10C,KC,270
3D,9D,AC,JC,QC,270
3D,9D,AC,JC,KC,270
3D,9D,AC,QC,KC,270
3D,9D,2C,3C,4C,180
3D,9D,2C,3C,5C,180
3D,9D,2C,3C,6C,180
3D,9D,2C,3C,7C,180
3D,9D,2C,3C,8C,180
3D,9D,2C,3C,9C,108
3D,9D,2C,3C,10C,180
3D,9D,2C,3C,JC,180
3D,9D,2C,3C,QC,180
3D,9D,2C,3C,KC,180
3D,9D,2C,4C,5C,270
3D,9D,2C,4C,6C,270
3D,9D,2C,4C,7C,270
3D,9D,2C,4C,8C,270
3D,9D,2C,4C,9C,180
3D,9D,2C,4C,10C,270
3D,9D,2C,4C,JC,270
3D,9D,2C,4C,QC,270
3D,9D,2C,4C,KC,270
3D,9D,2C,5C,6C,270
3D,9D,2C,5C,7C,270
3D,9D,2C,5C,8C,270
3D,9D,2C,5C,9C,180
3D,9D,2C,5C,10C,270
3D,9D,2C,5C,JC,270
3D,9D,2C,5C,QC,270
3D,9D,2C,5C,KC,270
3D,9D,2C,6C,7C,270
3D,9D,2C,6C,8C,270
3D,9D,2C,6C,9C,180
3D,9D,2C,6C,10C,270
3D,9D,2C,6C,JC,270
3D,9D,2C,6C,QC,270
3D,9D,2C,6C,KC,270
3D,9D,2C,7C,8C,270
3D,9D,2C,7C,9C,180
3D,9D,2C,7C,10C,270
3D,9D,2C,7C,JC,270
3D,9D,2C,7C,QC,270
3D,9D,2C,7C,KC,270
3D,9D,2C,8C,9C,180
3D,9D,2C,8C,10C,270
3D,9D,2C,8C,JC,270
3D,9D,2C,8C,QC,270
3D,9D,2C,8C,KC,270
3D,9D,2C,9C,10C,180
3D,9D,2C,9C,JC,180
3D,9D,2C,9C,QC,180
3D,9D,2C,9C,KC,180
3D,9D,2C,10C,JC,270
3D,9D,2C,10C,QC,270
3D,9D,2C,10C,KC,270
3D,9D,2C,JC,QC,270
3D,9D,2C,JC,KC,270
3D,9D,2C,QC,KC,270
3D,9D,3C,4C,5C,180
3D,9D,3C,4C,6C,180
3D,9D,3C,4C,7C,180
3D,9D,3C,4C,8C,180
3D,9D,3C,4C,9C,108
3D,9D,3C,4C,10C,180
3D,9D,3C,4C,JC,180
3D,9D,3C,4C,QC,180
3D,9D,3C,4C,KC,180
3D,9D,3C,5C,6C,180
3D,9D,3C,5C,7C,180
3D,9D,3C,5C,8C,180
3D,9D,3C,5C,9C,108
3D,9D,3C,5C,10C,180
3D,9D,3C,5C,JC,180
3D,9D,3C,5C,QC,180
3D,9D,3C,5C,KC,180
3D,9D,3C,6C,7C,180
3D,9D,3C,6C,8C,180
3D,9D,3C,6C,9C,108
3D,9D,3C,6C,10C,180
3D,9D,3C,6C,JC,180
3D,9D,3C,6C,QC,180
3D,9D,3C,6C,KC,180
3D,9D,3C,7C,8C,180
3D,9D,3C,7C,9C,108
3D,9D,3C,7C,10C,180
3D,9D,3C,7C,JC,180
3D,9D,3C,7C,QC,180
3D,9D,3C,7C,KC,180
3D,9D,3C,8C,9C,108
3D,9D,3C,8C,10C,180
3D,9D,3C,8C,JC,180
3D,9D,3C,8C,QC,180
3D,9D,3C,8C,KC,180
3D,9D,3C,9C,10C,108
3D,9D,3C,9C,JC,108
3D,9D,3C,9C,QC,108
3D,9D,3C,9C,KC,108
3D,9D,3C,10C,JC,180
3D,9D,3C,10C,QC,180
3D,9D,3C,10C,KC,180
3D,9D,3C,JC,QC,180
3D,9D,3C,JC,KC,180
3D,9D,3C,QC,KC,180
3D,9D,4C,5C,6C,270
3D,9D,4C,5C,7C,270
3D,9D,4C,5C,8C,270
3D,9D,4C,5C,9C,180
3D,9D,4C,5C,10C,270
3D,9D,4C,5C,JC,270
3D,9D,4C,5C,QC,270
3D,9D,4C,5C,KC,270
3D,9D,4C,6C,7C,270
3D,9D,4C,6C,8C,270
3D,9D,4C,6C,9C,180
3D,9D,4C,6C,10C,270
3D,9D,4C,6C,JC,270
3D,9D,4C,6C,QC,270
3D,9D,4C,6C,KC,270
3D,9D,4C,7C,8C,270
3D,9D,4C,7C,9C,180
3D,9D,4C,7C,10C,270
3D,9D,4C,7C,JC,270
3D,9D,4C,7C,QC,270
3D,9D,4C,7C,KC,270
3D,9D,4C,8C,9C,180
3D,9D,4C,8C,10C,270
3D,9D,4C,8C,JC,270
3D,9D,4C,8C,QC,270
3D,9D,4C,8C,KC,270
3D,9D,4C,9C,10C,180
3D,9D,4C,9C,JC,180
3D,9D,4C,9C,QC,180
3D,9D,4C,9C,KC,180
3D,9D,4C,10C,JC,270
3D,9D,4C,10C,QC,270
3D,9D,4C,10C,KC,270
3D,9D,4C,JC,QC,270
3D,9D,4C,JC,KC,270
3D,9D,4C,QC,KC,270
3D,9D,5C,6C,7C,270
3D,9D,5C,6C,8C,270
3D,9D,5C,6C,9C,180
3D,9D,5C,6C,10C,270
3D,9D,5C,6C,JC,270
3D,9D,5C,6C,QC,270
3D,9D,5C,6C,KC,270
3D,9D,5C,7C,8C,270
3D,9D,5C,7C,9C,180
3D,9D,5C,7C,10C,270
3D,9D,5C,7C,JC,270
3D,9D,5C,7C,QC,270
3D,9D,5C,7C,KC,270
3D,9D,5C,8C,9C,180
3D,9D,5C,8C,10C,270
3D,9D,5C,8C,JC,270
3D,9D,5C,8C,QC,270
3D,9D,5C,8C,KC,270
3D,9D,5C,9C,10C,180
3D,9D,5C,9C,JC,180
3D,9D,5C,9C,QC,180
3D,9D,5C,9C,KC,180
3D,9D,5C,10C,JC,270
3D,9D,5C,10C,QC,270
3D,9D,5C,10C,KC,270
3D,9D,5C,JC,QC,270
3D,9D,5C,JC,KC,270
3D,9D,5C,QC,KC,270
3D,9D,6C,7C,8C,270
3D,9D,6C,7C,9C,180
3D,9D,6C,7C,10C,270
3D,9D,6C,7C,JC,270
3D,9D,6C,7C,QC,270
3D,9D,6C,7C,KC,270
3D,9D,6C,8C,9C,180
3D,9D,6C,8C,10C,270
3D,9D,6C,8C,JC,270
3D,9D,6C,8C,QC,270
3D,9D,6C,8C,KC,270
3D,9D,6C,9C,10C,180
3D,9D,6C,9C,JC,180
3D,9D,6C,9C,QC,180
3D,9D,6C,9C,KC,180
3D,9D,6C,10C,JC,270
3D,9D,6C,10C,QC,270
3D,9D,6C,10C,KC,270
3D,9D,6C,JC,QC,270
3D,9D,6C,JC,KC,270
3D,9D,6C,QC,KC,270
3D,9D,7C,8C,9C,180
3D,9D,7C,8C,10C,270
3D,9D,7C,8C,JC,270
3D,9D,7C,8C,QC,270
3D,9D,7C,8C,KC,270
3D,9D,7C,9C,10C,180
3D,9D,7C,9C,JC,180
3D,9D,7C,9C,QC,180
3D,9D,7C,9C,KC,180
3D,9D,7C,10C,JC,270
3D,9D,7C,10C,QC,270
3D,9D,7C,10C,KC,270
3D,9D,7C,JC,QC,270
3D,9D,7C,JC,KC,270
3D,9D,7C,QC,KC,270
3D,9D,8C,9C,10C,180
3D,9D,8C,9C,JC,180
3D,9D,8C,9C,QC,180
3D,9D,8C,9C,KC,180
3D,9D,8C,10C,JC,270
3D,9D,8C,10C,QC,270
3D,9D,8C,10C,KC,270
3D,9D,8C,JC,QC,270
3D,9D,8C,JC,KC,270
3D,9D,8C,QC,KC,270
3D,9D,9C,10C,JC,180
3D,9D,9C,10C,QC,180
3D,9D,9C,10C,KC,180
3D,9D,9C,JC,QC,180
3D,9D,9C,JC,KC,180
3D,9D,9C,QC,KC,180
3D,9D,10C,JC,QC,270
3D,9D,10C,JC,KC,270
3D,9D,10C,QC,KC,270
3D,9D,JC,QC,KC,270
3D,10D,AC,2C,3C,180
3D,10D,AC,2C,4C,270
3D,10D,AC,2C,5C,270
3D,10D,AC,2C,6C,270
3D,10D,AC,2C,7C,270
3D,10D,AC,2C,8C,270
3D,10D,AC,2C,9C,270
3D,10D,AC,2C,10C,180
3D,10D,AC,2C,JC,270
3D,10D,AC,2C,QC,270
3D,10D,AC,2C,KC,270
3D,10D,AC,3C,4C,180
3D,10D,AC,3C,5C,180
3D,10D,AC,3C,6C,180
3D,10D,AC,3C,7C,180
3D,10D,AC,3C,8C,180
3D,10D,AC,3C,9C,180
3D,10D,AC,3C,10C,108
3D,10D,AC,3C,JC,180
3D,10D,AC,3C,QC,180
3D,10D,AC,3C,KC,180
3D,10D,AC,4C,5C,270
3D,10D,AC,4C,6C,270
3D,10D,AC,4C,7C,270
3D,10D,AC,4C,8C,270
3D,10D,AC,4C,9C,270
3D,10D,AC,4C,10C,180
3D,10D,AC,4C,JC,270
3D,10D,AC,4C,QC,270
3D,10D,AC,4C,KC,270
3D,10D,AC,5C,6C,270
3D,10D,AC,5C,7C,270
3D,10D,AC,5C,8C,270
3D,10D,AC,5C,9C,270
3D,10D,AC,5C,10C,180
3D,10D,AC,5C,JC,270
3D,10D,AC,5C,QC,270
3D,10D,AC,5C,KC,270
3D,10D,AC,6C,7C,270
3D,10D,AC,6C,8C,270
3D,10D,AC,6C,9C,270
3D,10D,AC,6C,10C,180
3D,10D,AC,6C,JC,270
3D,10D,AC,6C,QC,270
3D,10D,AC,6C,KC,270
3D,10D,AC,7C,8C,270
3D,10D,AC,7C,9C,270
3D,10D,AC,7C,10C,180
3D,10D,AC,7C,JC,270
3D,10D,AC,7C,QC,270
3D,10D,AC,7C,KC,270
3D,10D,AC,8C,9C,270
3D,10D,AC,8C,10C,180
3D,10D,AC,8C,JC,270
3D,10D,AC,8C,QC,270
3D,10D,AC,8C,KC,270
3D,10D,AC,9C,10C,180
3D,10D,AC,9C,JC,270
3D,10D,AC,9C,QC,270
3D,10D,AC,9C,KC,270
3D,10D,AC,10C,JC,180
3D,10D,AC,10C,QC,180
3D,10D,AC,10C,KC,180
3D,10D,AC,JC,QC,270
3D,10D,AC,JC,KC,270
3D,10D,AC,QC,KC,270
3D,10D,2C,3C,4C,180
3D,10D,2C,3C,5C,180
3D,10D,2C,3C,6C,180
3D,10D,2C,3C,7C,180
3D,10D,2C,3C,8C,180
3D,10D,2C,3C,9C,180
3D,10D,2C,3C,10C,108
3D,10D,2C,3C,JC,180
3D,10D,2C,3C,QC,180
3D,10D,2C,3C,KC,180
3D,10D,2C,4C,5C,270
3D,10D,2C,4C,6C,270
3D,10D,2C,4C,7C,270
3D,10D,2C,4C,8C,270
3D,10D,2C,4C,9C,270
3D,10D,2C,4C,10C,180
3D,10D,2C,4C,JC,270
3D,10D,2C,4C,QC,270
3D,10D,2C,4C,KC,270
3D,10D,2C,5C,6C,270
3D,10D,2C,5C,7C,270
3D,10D,2C,5C,8C,270
3D,10D,2C,5C,9C,270
3D,10D,2C,5C,10C,180
3D,10D,2C,5C,JC,270
3D,10D,2C,5C,QC,270
3D,10D,2C,5C,KC,270
3D,10D,2C,6C,7C,270
3D,10D,2C,6C,8C,270
3D,10D,2C,6C,9C,270
3D,10D,2C,6C,10C,180
3D,10D,2C,6C,JC,270
3D,10D,2C,6C,QC,270
3D,10D,2C,6C,KC,270
3D,10D,2C,7C,8C,270
3D,10D,2C,7C,9C,270
3D,10D,2C,7C,10C,180
3D,10D,2C,7C,JC,270
3D,10D,2C,7C,QC,270
3D,10D,2C,7C,KC,270
3D,10D,2C,8C,9C,270
3D,10D,2C,8C,10C,180
3D,10D,2C,8C,JC,270
3D,10D,2C,8C,QC,270
3D,10D,2C,8C,KC,270
3D,10D,2C,9C,10C,180
3D,10D,2C,9C,JC,270
3D,10D,2C,9C,QC,270
3D,10D,2C,9C,KC,270
3D,10D,2C,10C,JC,180
3D,10D,2C,10C,QC,180
3D,10D,2C,10C,KC,180
3D,10D,2C,JC,QC,270
3D,10D,2C,JC,KC,270
3D,10D,2C,QC,KC,270
3D,10D,3C,4C,5C,180
3D,10D,3C,4C,6C,180
3D,10D,3C,4C,7C,180
3D,10D,3C,4C,8C,180
3D,10D,3C,4C,9C,180
3D,10D,3C,4C,10C,108
3D,10D,3C,4C,JC,180
3D,10D,3C,4C,QC,180
3D,10D,3C,4C,KC,180
3D,10D,3C,5C,6C,180
3D,10D,3C,5C,7C,180
3D,10D,3C,5C,8C,180
3D,10D,3C,5C,9C,180
3D,10D,3C,5C,10C,108
3D,10D,3C,5C,JC,180
3D,10D,3C,5C,QC,180
3D,10D,3C,5C,KC,180
3D,10D,3C,6C,7C,180
3D,10D,3C,6C,8C,180
3D,10D,3C,6C,9C,180
3D,10D,3C,6C,10C,108
3D,10D,3C,6C,JC,180
3D,10D,3C,6C,QC,180
3D,10D,3C,6C,KC,180
3D,10D,3C,7C,8C,180
3D,10D,3C,7C,9C,180
3D,10D,3C,7C,10C,108
3D,10D,3C,7C,JC,180
3D,10D,3C,7C,QC,180
3D,10D,3C,7C,KC,180
3D,10D,3C,8C,9C,180
3D,10D,3C,8C,10C,108
3D,10D,3C,8C,JC,180
3D,10D,3C,8C,QC,180
3D,10D,3C,8C,KC,180
3D,10D,3C,9C,10C,108
3D,10D,3C,9C,JC,180
3D,10D,3C,9C,QC,180
3D,10D,3C,9C,KC,180
3D,10D,3C,10C,JC,108
3D,10D,3C,10C,QC,108
3D,10D,3C,10C,KC,108
3D,10D,3C,JC,QC,180
3D,10D,3C,JC,KC,180
3D,10D,3C,QC,KC,180
3D,10D,4C,5C,6C,270
3D,10D,4C,5C,7C,270
3D,10D,4C,5C,8C,270
3D,10D,4C,5C,9C,270
3D,10D,4C,5C,10C,180
3D,10D,4C,5C,JC,270
3D,10D,4C,5C,QC,270
3D,10D,4C,5C,KC,270
3D,10D,4C,6C,7C,270
3D,10D,4C,6C,8C,270
3D,10D,4C,6C,9C,270
3D,10D,4C,6C,10C,180
3D,10D,4C,6C,JC,270
3D,10D,4C,6C,QC,270
3D,10D,4C,6C,KC,270
3D,10D,4C,7C,8C,270
3D,10D,4C,7C,9C,270
3D,10D,4C,7C,10C,180
3D,10D,4C,7C,JC,270
3D,10D,4C,7C,QC,270
3D,10D,4C,7C,KC,270
3D,10D,4C,8C,9C,270
3D,10D,4C,8C,10C,180
3D,10D,4C,8C,JC,270
3D,10D,4C,8C,QC,270
